Key,time,HashRate-BTC,VelCur1yr-BTC,VtyDayRet180d-BTC,VtyDayRet30d-BTC,principal_market_price_usd-BTC,principal_market_usd-BTC,Key,time,HashRate-Doge,VtyDayRet180d-Doge,VtyDayRet30d-Doge,principal_market_price_usd-Doge,principal_market_usd-Doge,Key,time,principal_market_price_usd-RVN,principal_market_usd-RVN
1000105,2023-01-13,269473292.0,28.95762808,0.029507542,0.019297662,18847.75,coinbase-btc-usd-spot,1000105,2023-01-13,600.0182673,0.056264163,0.039621455,0.08026,coinbase-doge-usd-spot,1000105,2023-01-13,0.022322232,binance-rvn-usdt-spot
1000106,2023-01-14,289810898.1,28.94532287,0.029357377,0.020673775,19934.09,coinbase-btc-usd-spot,1000106,2023-01-14,619.3460761,0.056155602,0.03929516,0.08453,coinbase-doge-usd-spot,1000106,2023-01-14,0.023582358,binance-rvn-usdt-spot
1000107,2023-01-15,281119760.7,28.93877473,0.029148564,0.018594144,20957.71,coinbase-btc-usd-spot,1000107,2023-01-15,608.5214664,0.056141522,0.03301873,0.08729,coinbase-doge-usd-spot,1000107,2023-01-15,0.025285056,binance-rvn-usdt-spot
1000108,2023-01-16,274688842.4,28.9391236,0.02916923,0.018631413,20879.7,coinbase-btc-usd-spot,1000108,2023-01-16,638.2561718,0.056175583,0.032534373,0.08609,coinbase-doge-usd-spot,1000108,2023-01-16,0.025085016,binance-rvn-usdt-spot
1000109,2023-01-17,291506526.6,28.92632595,0.029166828,0.018634331,21187.5,coinbase-btc-usd-spot,1000109,2023-01-17,619.0256759,0.056177195,0.032554695,0.08369,coinbase-doge-usd-spot,1000109,2023-01-17,0.024741237,binance-rvn-usdt-spot
1000110,2023-01-18,261608421.5,28.9159209,0.029178207,0.018698275,21134.2,coinbase-btc-usd-spot,1000110,2023-01-18,638.0268509,0.056163856,0.027030878,0.08283,coinbase-doge-usd-spot,1000110,2023-01-18,0.024293644,binance-rvn-usdt-spot
1000111,2023-01-19,270951578.9,28.90525939,0.029200028,0.018372247,20674.29,coinbase-btc-usd-spot,1000111,2023-01-19,666.2069543,0.056168625,0.025742607,0.07996,coinbase-doge-usd-spot,1000111,2023-01-19,0.02239776,binance-rvn-usdt-spot
1000112,2023-01-20,246659370.3,28.89356253,0.029698192,0.021714148,21084.23,coinbase-btc-usd-spot,1000112,2023-01-20,652.5875132,0.056326015,0.027261016,0.0816,coinbase-doge-usd-spot,1000112,2023-01-20,0.02602052,binance-rvn-usdt-spot
1000113,2023-01-21,257871158.1,28.81939386,0.02944682,0.021657584,22669.94,coinbase-btc-usd-spot,1000113,2023-01-21,649.8877861,0.056068006,0.026359351,0.08619,coinbase-doge-usd-spot,1000113,2023-01-21,0.029984497,binance-rvn-usdt-spot
1000114,2023-01-22,282163369.3,28.76332228,0.02942495,0.021695153,22789.37,coinbase-btc-usd-spot,1000114,2023-01-22,646.5458269,0.056121787,0.02706369,0.08467,coinbase-doge-usd-spot,1000114,2023-01-22,0.028884621,binance-rvn-usdt-spot
1000115,2023-01-23,295243790.1,28.75030078,0.028853688,0.021659007,22714.87,coinbase-btc-usd-spot,1000115,2023-01-23,671.9114956,0.055897402,0.027059518,0.08823,coinbase-doge-usd-spot,1000115,2023-01-23,0.028106182,binance-rvn-usdt-spot
1000116,2023-01-24,241053473.8,28.69523947,0.028713986,0.022022393,22920.29,coinbase-btc-usd-spot,1000116,2023-01-24,654.5689498,0.055996161,0.028645359,0.08852,coinbase-doge-usd-spot,1000116,2023-01-24,0.028462846,binance-rvn-usdt-spot
1000117,2023-01-25,327010528.3,28.66082592,0.028758788,0.022090852,22636.17,coinbase-btc-usd-spot,1000117,2023-01-25,677.5448709,0.056035948,0.029002401,0.08388,coinbase-doge-usd-spot,1000117,2023-01-25,0.028323398,binance-rvn-usdt-spot
1000118,2023-01-26,289637896.2,28.62248153,0.028742549,0.021908017,23061.32,coinbase-btc-usd-spot,1000118,2023-01-26,676.3498631,0.05603631,0.02852831,0.08655,coinbase-doge-usd-spot,1000118,2023-01-26,0.029024643,binance-rvn-usdt-spot
1000119,2023-01-27,287769263.2,28.58597902,0.028731588,0.021622697,23010.47,coinbase-btc-usd-spot,1000119,2023-01-27,661.9154799,0.056023815,0.026821071,0.08636,coinbase-doge-usd-spot,1000119,2023-01-27,0.0298,binance-rvn-usdt-spot
1000120,2023-01-28,313930107.5,28.53783765,0.028732153,0.021748457,23084.4,coinbase-btc-usd-spot,1000120,2023-01-28,663.6422525,0.056023949,0.026820115,0.08726,coinbase-doge-usd-spot,1000120,2023-01-28,0.029788934,binance-rvn-usdt-spot
1000121,2023-01-29,311438925.9,28.5053017,0.028819614,0.021961698,23029.07,coinbase-btc-usd-spot,1000121,2023-01-29,679.1983104,0.056027515,0.02572147,0.08777,coinbase-doge-usd-spot,1000121,2023-01-29,0.029796852,binance-rvn-usdt-spot
1000122,2023-01-30,269948141.6,28.48960938,0.028980793,0.023911925,23745.84,coinbase-btc-usd-spot,1000122,2023-01-30,672.5791955,0.056054098,0.026254133,0.09008,coinbase-doge-usd-spot,1000122,2023-01-30,0.030521221,binance-rvn-usdt-spot
1000123,2023-01-31,224956785.1,28.46732188,0.028994365,0.023895662,22836.03,coinbase-btc-usd-spot,1000123,2023-01-31,654.4032425,0.056393027,0.02985031,0.08833,coinbase-doge-usd-spot,1000123,2023-01-31,0.028021961,binance-rvn-usdt-spot
1000124,2023-02-01,267991996.9,28.43235527,0.028986458,0.024008753,23129.09,coinbase-btc-usd-spot,1000124,2023-02-01,649.9595397,0.056357737,0.030196604,0.09611,coinbase-doge-usd-spot,1000124,2023-02-01,0.028192819,binance-rvn-usdt-spot
1000125,2023-02-02,283641163.0,28.41491566,0.028983398,0.024207872,23735.97,coinbase-btc-usd-spot,1000125,2023-02-02,652.381182,0.056405631,0.030891287,0.09404,coinbase-doge-usd-spot,1000125,2023-02-02,0.029551773,binance-rvn-usdt-spot
1000126,2023-02-03,260167412.4,28.39119792,0.028979713,0.024342514,23496.0,coinbase-btc-usd-spot,1000126,2023-02-03,690.7090244,0.056423657,0.030587294,0.09102,coinbase-doge-usd-spot,1000126,2023-02-03,0.02906465,binance-rvn-usdt-spot
1000127,2023-02-04,266035849.3,28.29236038,0.028907064,0.024389845,23433.54,coinbase-btc-usd-spot,1000127,2023-02-04,686.0704135,0.056460565,0.030472352,0.09293,coinbase-doge-usd-spot,1000127,2023-02-04,0.030832158,binance-rvn-usdt-spot
1000128,2023-02-05,297334187.2,28.26228617,0.028869045,0.024922132,23340.07,binance.us-btc-usd-spot,1000128,2023-02-05,683.6863014,0.056544573,0.031909282,0.09565,coinbase-doge-usd-spot,1000128,2023-02-05,0.0309,binance-rvn-usdt-spot
1000129,2023-02-06,289509602.7,28.25112623,0.028781246,0.025096013,22956.41,binance.us-btc-usd-spot,1000129,2023-02-06,680.3750022,0.056558131,0.032604502,0.09201,coinbase-doge-usd-spot,1000129,2023-02-06,0.029777145,binance-rvn-usdt-spot
1000130,2023-02-07,277772726.0,28.18800769,0.028831921,0.025197258,22764.07,coinbase-btc-usd-spot,1000130,2023-02-07,681.5920084,0.056612668,0.03296158,0.0896,coinbase-doge-usd-spot,1000130,2023-02-07,0.029942994,binance-rvn-usdt-spot
1000131,2023-02-08,269948141.6,28.15259896,0.02881452,0.025590059,23245.95,coinbase-btc-usd-spot,1000131,2023-02-08,703.8450957,0.05663034,0.033264231,0.09256,coinbase-doge-usd-spot,1000131,2023-02-08,0.032673267,binance-rvn-usdt-spot
1000132,2023-02-09,316895645.6,28.13050192,0.029051247,0.027784388,22963.91,coinbase-btc-usd-spot,1000132,2023-02-09,701.9523548,0.057147417,0.038421041,0.09018,coinbase-doge-usd-spot,1000132,2023-02-09,0.0316,binance-rvn-usdt-spot
1000133,2023-02-10,287553455.2,28.11859566,0.029056622,0.027790743,21798.95,coinbase-btc-usd-spot,1000133,2023-02-10,662.3917277,0.056499323,0.03843752,0.08144,coinbase-doge-usd-spot,1000133,2023-02-10,0.02889,binance-rvn-usdt-spot
1000134,2023-02-11,289509602.7,28.10030207,0.029062427,0.026161025,21629.6,coinbase-btc-usd-spot,1000134,2023-02-11,711.4620306,0.056287787,0.038181736,0.0809,coinbase-doge-usd-spot,1000134,2023-02-11,0.028773165,binance-rvn-usdt-spot
1000135,2023-02-12,315851204.0,28.10713654,0.0290569,0.024669322,21863.73,coinbase-btc-usd-spot,1000135,2023-02-12,728.1178995,0.055467427,0.037022209,0.08227,coinbase-doge-usd-spot,1000135,2023-02-12,0.029182918,binance-rvn-usdt-spot
1000136,2023-02-13,303650131.0,28.11688076,0.029010108,0.022560019,21787.85,binance.us-btc-usd-spot,1000136,2023-02-13,684.9606326,0.055139212,0.03639437,0.08218,coinbase-doge-usd-spot,1000136,2023-02-13,0.028565141,binance-rvn-usdt-spot
1000137,2023-02-14,299757180.3,28.09387516,0.029044864,0.022745754,21789.14,coinbase-btc-usd-spot,1000137,2023-02-14,697.64487,0.054927254,0.036483708,0.08213,coinbase-doge-usd-spot,1000137,2023-02-14,0.027986782,binance-rvn-usdt-spot
1000138,2023-02-15,317275457.1,28.07893891,0.028743568,0.027739658,22206.27,coinbase-btc-usd-spot,1000138,2023-02-15,706.5358964,0.054618155,0.037957117,0.08361,coinbase-doge-usd-spot,1000138,2023-02-15,0.029698907,binance-rvn-usdt-spot
1000139,2023-02-16,348419062.9,28.05838863,0.028789108,0.028197845,24329.04,coinbase-btc-usd-spot,1000139,2023-02-16,670.5086365,0.054714776,0.03895654,0.08927,coinbase-doge-usd-spot,1000139,2023-02-16,0.031895102,binance-rvn-usdt-spot
1000140,2023-02-17,321168407.8,28.03395891,0.028875637,0.028334276,23516.15,coinbase-btc-usd-spot,1000140,2023-02-17,647.1757476,0.054757959,0.038783625,0.0849,coinbase-doge-usd-spot,1000140,2023-02-17,0.02985,binance-rvn-usdt-spot
1000141,2023-02-18,327007835.3,28.00652974,0.028860352,0.028259837,24581.52,coinbase-btc-usd-spot,1000141,2023-02-18,658.5945775,0.054745521,0.03879093,0.08775,coinbase-doge-usd-spot,1000141,2023-02-18,0.031575367,binance-rvn-usdt-spot
1000142,2023-02-19,315328983.2,27.98900338,0.028863736,0.025349194,24635.86,coinbase-btc-usd-spot,1000142,2023-02-19,683.5923613,0.054770695,0.037622433,0.08886,coinbase-doge-usd-spot,1000142,2023-02-19,0.03140471,binance-rvn-usdt-spot
1000143,2023-02-20,286131854.2,27.98195393,0.028887657,0.025491091,24275.9,coinbase-btc-usd-spot,1000143,2023-02-20,697.1215755,0.054765173,0.037538892,0.08704,coinbase-doge-usd-spot,1000143,2023-02-20,0.031788898,binance-rvn-usdt-spot
1000144,2023-02-21,325061358.6,27.95240278,0.028910771,0.025700178,24844.97,coinbase-btc-usd-spot,1000144,2023-02-21,703.2447814,0.05480979,0.037367896,0.0883,coinbase-doge-usd-spot,1000144,2023-02-21,0.03335,binance-rvn-usdt-spot
1000145,2023-02-22,272506528.0,27.93361908,0.028510648,0.025758397,24454.43,coinbase-btc-usd-spot,1000145,2023-02-22,692.1507412,0.054425403,0.037356908,0.08545,coinbase-doge-usd-spot,1000145,2023-02-22,0.033374672,binance-rvn-usdt-spot
1000146,2023-02-23,332847260.0,27.92748479,0.028511795,0.025694184,24184.44,coinbase-btc-usd-spot,1000146,2023-02-23,678.3507659,0.054439987,0.036138389,0.08549,coinbase-doge-usd-spot,1000146,2023-02-23,0.033841692,binance-rvn-usdt-spot
1000147,2023-02-24,262774152.6,27.88776963,0.028575249,0.026094957,23943.32,coinbase-btc-usd-spot,1000147,2023-02-24,746.8666255,0.054494725,0.036381123,0.08422,coinbase-doge-usd-spot,1000147,2023-02-24,0.034923492,binance-rvn-usdt-spot
1000148,2023-02-25,228809606.1,27.84863402,0.028492637,0.026081984,23186.89,coinbase-btc-usd-spot,1000148,2023-02-25,693.5481143,0.054461914,0.036380466,0.08092,coinbase-doge-usd-spot,1000148,2023-02-25,0.032063206,binance-rvn-usdt-spot
1000149,2023-02-26,359556659.2,27.84353108,0.028464074,0.02624581,23159.71,coinbase-btc-usd-spot,1000149,2023-02-26,696.7820682,0.054411111,0.036513897,0.08076,coinbase-doge-usd-spot,1000149,2023-02-26,0.030933402,binance-rvn-usdt-spot
1000150,2023-02-27,299630547.8,27.83941803,0.02845662,0.026241837,23553.91,coinbase-btc-usd-spot,1000150,2023-02-27,695.2073709,0.054414262,0.036515771,0.08218,coinbase-doge-usd-spot,1000150,2023-02-27,0.031913191,binance-rvn-usdt-spot
1000151,2023-02-28,293209894.2,27.79743842,0.028481355,0.025679993,23489.52,coinbase-btc-usd-spot,1000151,2023-02-28,705.4167645,0.054404443,0.036035854,0.08135,coinbase-doge-usd-spot,1000151,2023-02-28,0.03119156,binance-rvn-usdt-spot
1000152,2023-03-01,363837096.0,27.7422666,0.02850943,0.024738108,23140.5,coinbase-btc-usd-spot,1000152,2023-03-01,707.0764566,0.054403595,0.035932156,0.08086,coinbase-doge-usd-spot,1000152,2023-03-01,0.029503245,binance-rvn-usdt-spot
1000153,2023-03-02,308191421.3,27.71664795,0.028507468,0.024641781,23631.5,coinbase-btc-usd-spot,1000153,2023-03-02,677.8722096,0.054409221,0.031883493,0.08192,coinbase-doge-usd-spot,1000153,2023-03-02,0.031083419,binance-rvn-usdt-spot
1000154,2023-03-03,359556659.2,27.69787704,0.028743291,0.025756212,23468.24,coinbase-btc-usd-spot,1000154,2023-03-03,702.4516548,0.05452478,0.032697766,0.08054,coinbase-doge-usd-spot,1000154,2023-03-03,0.029662373,binance-rvn-usdt-spot
1000155,2023-03-04,325313168.3,27.66364989,0.028735764,0.025719052,22358.18,coinbase-btc-usd-spot,1000155,2023-03-04,702.8847804,0.054576935,0.032647889,0.07685,coinbase-doge-usd-spot,1000155,2023-03-04,0.027274091,binance-rvn-usdt-spot
1000156,2023-03-05,331733821.9,27.64696194,0.02849182,0.025738134,22347.86,binance.us-btc-usd-spot,1000156,2023-03-05,715.9805704,0.054385435,0.032301513,0.07467,coinbase-doge-usd-spot,1000156,2023-03-05,0.026392111,binance-rvn-usdt-spot
1000157,2023-03-06,282508803.9,27.65141246,0.028442137,0.025735156,22432.69,coinbase-btc-usd-spot,1000157,2023-03-06,693.4742239,0.054324514,0.031443103,0.07477,coinbase-doge-usd-spot,1000157,2023-03-06,0.02604,binance-rvn-usdt-spot
1000158,2023-03-07,353136002.5,27.64537519,0.028455244,0.025625266,22410.31,coinbase-btc-usd-spot,1000158,2023-03-07,690.6494313,0.054332812,0.030800881,0.07478,coinbase-doge-usd-spot,1000158,2023-03-07,0.026007399,binance-rvn-usdt-spot
1000159,2023-03-08,284649020.7,27.64005391,0.027502141,0.025856908,22198.48,coinbase-btc-usd-spot,1000159,2023-03-08,686.0088149,0.054295663,0.030990262,0.07407,coinbase-doge-usd-spot,1000159,2023-03-08,0.025377462,binance-rvn-usdt-spot
1000160,2023-03-09,288929457.5,27.60879212,0.027890036,0.027845859,21698.37,coinbase-btc-usd-spot,1000160,2023-03-09,709.0358672,0.054603068,0.032502241,0.07113,coinbase-doge-usd-spot,1000160,2023-03-09,0.023905935,binance-rvn-usdt-spot
1000161,2023-03-10,291688415.6,27.59602569,0.027892412,0.027785689,20367.01,coinbase-btc-usd-spot,1000161,2023-03-10,703.3599755,0.054582281,0.032469956,0.066,coinbase-doge-usd-spot,1000161,2023-03-10,0.022230222,binance-rvn-usdt-spot
1000162,2023-03-11,357219694.9,27.58700614,0.02783752,0.02663954,20230.09,coinbase-btc-usd-spot,1000162,2023-03-11,713.3443731,0.054583528,0.027605209,0.06598,coinbase-doge-usd-spot,1000162,2023-03-11,0.022508505,binance-rvn-usdt-spot
1000163,2023-03-12,348559825.9,27.58426467,0.027238483,0.029607508,20619.11,coinbase-btc-usd-spot,1000163,2023-03-12,699.7636058,0.054544988,0.030533863,0.06659,coinbase-doge-usd-spot,1000163,2023-03-12,0.022342926,binance-rvn-usdt-spot
1000164,2023-03-13,339899953.8,27.59876876,0.028050224,0.033813013,22219.32,coinbase-btc-usd-spot,1000164,2023-03-13,710.8379448,0.054555172,0.030924333,0.07101,coinbase-doge-usd-spot,1000164,2023-03-13,0.02427834,binance-rvn-usdt-spot
1000165,2023-03-14,316085307.0,27.59977545,0.028025873,0.034011016,24219.64,coinbase-btc-usd-spot,1000165,2023-03-14,736.3501912,0.054499175,0.031361398,0.0731,coinbase-doge-usd-spot,1000165,2023-03-14,0.02567502,binance-rvn-usdt-spot
1000166,2023-03-15,318250273.5,27.59343153,0.028050746,0.034182771,24765.13,coinbase-btc-usd-spot,1000166,2023-03-15,684.0008731,0.054719739,0.033590919,0.07481,coinbase-doge-usd-spot,1000166,2023-03-15,0.028092723,binance-rvn-usdt-spot
1000167,2023-03-16,290105693.8,27.57007581,0.028078484,0.034301788,24377.16,coinbase-btc-usd-spot,1000167,2023-03-16,706.9868311,0.054746945,0.034258251,0.06994,coinbase-doge-usd-spot,1000167,2023-03-16,0.025644535,binance-rvn-usdt-spot
1000168,2023-03-17,318250273.5,27.56710071,0.028746611,0.034494675,25051.77,coinbase-btc-usd-spot,1000168,2023-03-17,700.5556359,0.054582026,0.033684325,0.07269,coinbase-doge-usd-spot,1000168,2023-03-17,0.025651712,binance-rvn-usdt-spot
1000169,2023-03-18,350724792.4,27.54883474,0.028779137,0.034340125,27453.62,coinbase-btc-usd-spot,1000169,2023-03-18,732.6204458,0.054676595,0.033640541,0.07658,coinbase-doge-usd-spot,1000169,2023-03-18,0.028024028,binance-rvn-usdt-spot
1000170,2023-03-19,320415243.1,27.54549512,0.028808454,0.034611815,26980.35,coinbase-btc-usd-spot,1000170,2023-03-19,728.3088067,0.054707857,0.033519821,0.07312,coinbase-doge-usd-spot,1000170,2023-03-19,0.027157449,binance-rvn-usdt-spot
1000171,2023-03-20,333405048.1,27.55157673,0.028783354,0.034747712,28054.46,coinbase-btc-usd-spot,1000171,2023-03-20,686.4239102,0.054810543,0.034211152,0.07473,coinbase-doge-usd-spot,1000171,2023-03-20,0.027512016,binance-rvn-usdt-spot
1000172,2023-03-21,313920337.5,27.53533672,0.028589408,0.034658014,27823.32,coinbase-btc-usd-spot,1000172,2023-03-21,742.7378488,0.054969359,0.036844956,0.07163,coinbase-doge-usd-spot,1000172,2023-03-21,0.026327313,binance-rvn-usdt-spot
1000173,2023-03-22,344229889.8,27.51747056,0.028684807,0.035139184,28207.33,coinbase-btc-usd-spot,1000173,2023-03-22,660.1566997,0.054849808,0.037196464,0.07683,coinbase-doge-usd-spot,1000173,2023-03-22,0.02757357,binance-rvn-usdt-spot
1000174,2023-03-23,398970829.7,27.50401085,0.028755172,0.035482665,27325.15,coinbase-btc-usd-spot,1000174,2023-03-23,682.3823774,0.054950344,0.038011555,0.07407,coinbase-doge-usd-spot,1000174,2023-03-23,0.025875461,binance-rvn-usdt-spot
1000175,2023-03-24,377232885.5,27.47711931,0.02886759,0.036069058,28352.95,coinbase-btc-usd-spot,1000175,2023-03-24,703.1867698,0.054961914,0.0385037,0.07748,coinbase-doge-usd-spot,1000175,2023-03-24,0.026869524,binance-rvn-usdt-spot
1000176,2023-03-25,337646717.0,27.43315379,0.02883118,0.03596721,27489.24,coinbase-btc-usd-spot,1000176,2023-03-25,703.8785903,0.054966517,0.038459307,0.07466,coinbase-doge-usd-spot,1000176,2023-03-25,0.026005839,binance-rvn-usdt-spot
1000177,2023-03-26,335318120.4,27.42236653,0.02885824,0.035420873,27494.84,binance.us-btc-usd-spot,1000177,2023-03-26,723.939768,0.054965281,0.037919468,0.07412,coinbase-doge-usd-spot,1000177,2023-03-26,0.025530153,binance-rvn-usdt-spot
1000178,2023-03-27,344632513.4,27.41214473,0.028947647,0.036105296,27992.9,coinbase-btc-usd-spot,1000178,2023-03-27,730.0642285,0.054996004,0.038108953,0.07442,coinbase-doge-usd-spot,1000178,2023-03-27,0.025952041,binance-rvn-usdt-spot
1000179,2023-03-28,312032141.3,27.37276816,0.028947821,0.03604476,27142.87,coinbase-btc-usd-spot,1000179,2023-03-28,666.7809068,0.055005031,0.038036939,0.0729,coinbase-doge-usd-spot,1000179,2023-03-28,0.024400244,binance-rvn-usdt-spot
1000180,2023-03-29,342303913.5,27.34760669,0.029079621,0.036572428,27274.15,coinbase-btc-usd-spot,1000180,2023-03-29,742.8530567,0.055020859,0.038376961,0.07385,coinbase-doge-usd-spot,1000180,2023-03-29,0.024628617,binance-rvn-usdt-spot
1000181,2023-03-30,360932699.5,27.32322831,0.029094727,0.036527469,28358.35,coinbase-btc-usd-spot,1000181,2023-03-30,683.7146912,0.055025868,0.038522886,0.07558,coinbase-doge-usd-spot,1000181,2023-03-30,0.026094696,binance-rvn-usdt-spot
1000182,2023-03-31,328332327.4,27.29542642,0.029087299,0.036499131,28035.45,coinbase-btc-usd-spot,1000182,2023-03-31,704.0109431,0.055073373,0.039230244,0.07422,coinbase-doge-usd-spot,1000182,2023-03-31,0.025770515,binance-rvn-usdt-spot
1000183,2023-04-01,326003727.5,27.2563809,0.029002511,0.036450726,28475.15,coinbase-btc-usd-spot,1000183,2023-04-01,690.7361758,0.055224016,0.040651051,0.07698,coinbase-doge-usd-spot,1000183,2023-04-01,0.025889576,binance-rvn-usdt-spot
1000184,2023-04-02,346961110.0,27.23850333,0.02891285,0.035111524,28471.46,coinbase-btc-usd-spot,1000184,2023-04-02,689.290386,0.054902905,0.040275457,0.08186,coinbase-doge-usd-spot,1000184,2023-04-02,0.026451105,binance-rvn-usdt-spot
1000185,2023-04-03,305046344.9,27.23371478,0.028917398,0.035248478,28188.34,coinbase-btc-usd-spot,1000185,2023-04-03,668.5744644,0.056667935,0.05263915,0.07906,coinbase-doge-usd-spot,1000185,2023-04-03,0.025574603,binance-rvn-usdt-spot
1000186,2023-04-04,377232885.5,27.23210632,0.028908868,0.035243891,27811.77,coinbase-btc-usd-spot,1000186,2023-04-04,685.3542558,0.056651925,0.052712441,0.09608,coinbase-doge-usd-spot,1000186,2023-04-04,0.02572643,binance-rvn-usdt-spot
1000187,2023-04-05,323675130.9,27.22570028,0.028858614,0.035225616,28179.64,coinbase-btc-usd-spot,1000187,2023-04-05,708.9311925,0.056656185,0.052941959,0.09516,coinbase-doge-usd-spot,1000187,2023-04-05,0.027111924,binance-rvn-usdt-spot
1000188,2023-04-06,375586794.9,27.19001014,0.028856688,0.035137593,28174.91,coinbase-btc-usd-spot,1000188,2023-04-06,701.6711112,0.057028136,0.055529509,0.09271,coinbase-doge-usd-spot,1000188,2023-04-06,0.02663,binance-rvn-usdt-spot
1000189,2023-04-07,338032941.8,27.1445356,0.02886003,0.034775182,28053.46,coinbase-btc-usd-spot,1000189,2023-04-07,727.1041472,0.057096621,0.055510763,0.08546,coinbase-doge-usd-spot,1000189,2023-04-07,0.026263125,binance-rvn-usdt-spot
1000190,2023-04-08,349935509.4,27.08974725,0.028834539,0.031999345,27931.94,coinbase-btc-usd-spot,1000190,2023-04-08,724.4800859,0.057018207,0.053351886,0.08232,coinbase-doge-usd-spot,1000190,2023-04-08,0.025606122,binance-rvn-usdt-spot
1000191,2023-04-09,347554997.3,27.07815475,0.028841592,0.031860798,27958.8,coinbase-btc-usd-spot,1000191,2023-04-09,755.8684935,0.057036857,0.053422048,0.08141,coinbase-doge-usd-spot,1000191,2023-04-09,0.025573036,binance-rvn-usdt-spot
1000192,2023-04-10,292803183.4,27.06890613,0.029022881,0.032469872,28340.99,coinbase-btc-usd-spot,1000192,2023-04-10,720.3594623,0.0570509,0.053471323,0.08323,coinbase-doge-usd-spot,1000192,2023-04-10,0.025795468,binance-rvn-usdt-spot
1000193,2023-04-11,366599104.8,27.01151078,0.029039455,0.030654835,29660.41,coinbase-btc-usd-spot,1000193,2023-04-11,718.0204198,0.05705765,0.052494012,0.08483,coinbase-doge-usd-spot,1000193,2023-04-11,0.026267063,binance-rvn-usdt-spot
1000194,2023-04-12,380882188.0,26.9633803,0.029039996,0.026902496,30227.19,coinbase-btc-usd-spot,1000194,2023-04-12,678.0470854,0.057043586,0.05235259,0.08418,coinbase-doge-usd-spot,1000194,2023-04-12,0.025975431,binance-rvn-usdt-spot
1000195,2023-04-13,338032941.8,26.8772785,0.029049002,0.026733901,29912.2,coinbase-btc-usd-spot,1000195,2023-04-13,694.3186181,0.057138484,0.052785274,0.08352,coinbase-doge-usd-spot,1000195,2023-04-13,0.026109396,binance-rvn-usdt-spot
1000196,2023-04-14,333271914.1,26.80736539,0.029043681,0.026440005,30406.78,coinbase-btc-usd-spot,1000196,2023-04-14,689.0025471,0.057145339,0.05088998,0.08739,coinbase-doge-usd-spot,1000196,2023-04-14,0.026587357,binance-rvn-usdt-spot
1000197,2023-04-15,376121160.2,26.76654418,0.029031981,0.026285925,30492.92,coinbase-btc-usd-spot,1000197,2023-04-15,746.6944074,0.057135022,0.050588887,0.08874,coinbase-doge-usd-spot,1000197,2023-04-15,0.027286715,binance-rvn-usdt-spot
1000198,2023-04-16,295183695.6,26.74711531,0.029015431,0.020772945,30324.11,coinbase-btc-usd-spot,1000198,2023-04-16,735.8713494,0.057143208,0.049771409,0.08897,coinbase-doge-usd-spot,1000198,2023-04-16,0.026973177,binance-rvn-usdt-spot
1000199,2023-04-17,368979620.4,26.75297508,0.029088778,0.021244053,30329.29,coinbase-btc-usd-spot,1000199,2023-04-17,728.1883069,0.057123471,0.048838456,0.09048,coinbase-doge-usd-spot,1000199,2023-04-17,0.027751907,binance-rvn-usdt-spot
1000200,2023-04-18,395165271.2,26.67692524,0.029155659,0.020485167,29449.91,coinbase-btc-usd-spot,1000200,2023-04-18,675.3632535,0.057147926,0.048843069,0.0914,coinbase-doge-usd-spot,1000200,2023-04-18,0.026827158,binance-rvn-usdt-spot
1000201,2023-04-19,330891401.9,26.63175853,0.029447117,0.022726265,30393.35,coinbase-btc-usd-spot,1000201,2023-04-19,690.3058859,0.057420564,0.049972288,0.09416,coinbase-doge-usd-spot,1000201,2023-04-19,0.027331474,binance-rvn-usdt-spot
1000202,2023-04-20,319518832.8,26.58826843,0.0294902,0.02292108,28810.21,coinbase-btc-usd-spot,1000202,2023-04-20,710.5233961,0.057519271,0.049298487,0.08792,coinbase-doge-usd-spot,1000202,2023-04-20,0.025120546,binance-rvn-usdt-spot
1000203,2023-04-21,351118489.4,26.48919166,0.029590838,0.023143042,28245.28,coinbase-btc-usd-spot,1000203,2023-04-21,733.6131198,0.057729634,0.050325852,0.08391,coinbase-doge-usd-spot,1000203,2023-04-21,0.02434146,binance-rvn-usdt-spot
1000204,2023-04-22,360804517.5,26.35367605,0.029602665,0.022350276,27253.85,coinbase-btc-usd-spot,1000204,2023-04-22,743.1702516,0.057741499,0.049832474,0.07848,coinbase-doge-usd-spot,1000204,2023-04-22,0.023224425,binance-rvn-usdt-spot
1000205,2023-04-23,355961503.5,26.27928915,0.029487238,0.021551163,27818.61,coinbase-btc-usd-spot,1000205,2023-04-23,709.675069,0.057625206,0.049457565,0.08031,coinbase-doge-usd-spot,1000205,2023-04-23,0.023861909,binance-rvn-usdt-spot
1000206,2023-04-24,341432464.8,26.19325244,0.029388011,0.021558686,27592.71,coinbase-btc-usd-spot,1000206,2023-04-24,705.8297633,0.056628474,0.049418987,0.07882,coinbase-doge-usd-spot,1000206,2023-04-24,0.023210928,binance-rvn-usdt-spot
1000207,2023-04-25,302688355.8,25.96149962,0.029385292,0.021857373,27515.05,coinbase-btc-usd-spot,1000207,2023-04-25,703.3381025,0.056440513,0.049454586,0.07878,coinbase-doge-usd-spot,1000207,2023-04-25,0.023382104,binance-rvn-usdt-spot
1000208,2023-04-26,314795889.2,25.7837332,0.029366614,0.020968031,28304.42,coinbase-btc-usd-spot,1000208,2023-04-26,691.4487844,0.056045856,0.049349456,0.07977,coinbase-doge-usd-spot,1000208,2023-04-26,0.024022882,binance-rvn-usdt-spot
